latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,daynight,state,area,date_time,hours,date_time_2
-14.1513,130.0275,315.7,1,1,2/08/2019,140,Terra,34,300.8,5.4,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.2542,130.7276,329.1,1,1,2/08/2019,140,Terra,79,305.9,19.7,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.2632,130.7263,330,1,1,2/08/2019,140,Terra,80,305.8,19.9,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.1665,130.0064,339.9,1,1,2/08/2019,140,Terra,89,302.5,37,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.1679,130.0156,326.8,1,1,2/08/2019,140,Terra,74,303,18.1,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.2722,130.725,332.7,1,1,2/08/2019,140,Terra,81,307.1,22.4,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.1769,130.0142,316.5,1,1,2/08/2019,140,Terra,52,299.5,8,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.2812,130.7236,326.5,1,1,2/08/2019,140,Terra,75,307.4,15.2,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.2825,130.7329,328.2,1,1,2/08/2019,140,Terra,77,304.6,17.6,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.2915,130.7315,320.5,1,1,2/08/2019,140,Terra,43,304.5,9.3,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.3131,130.6904,319.2,1,1,2/08/2019,140,Terra,36,305.5,7.3,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.3284,130.6692,324.3,1,1,2/08/2019,140,Terra,74,305.2,11,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.3298,130.6785,340.1,1,1,2/08/2019,140,Terra,89,305.9,33.2,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-14.3392,130.6801,331.4,1,1,2/08/2019,140,Terra,82,306.8,21.6,D,Northern Territory,1,2/08/2019 01:40:00,01:00,2019/8/2 1:40
-15.233,131.1981,326.6,1,1,2/08/2019,141,Terra,76,304.9,15.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6158,130.6203,337.3,1,1,2/08/2019,141,Terra,87,307.4,28,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6171,130.6296,340.4,1,1,2/08/2019,141,Terra,89,308.4,33.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6262,130.6282,320.1,1,1,2/08/2019,141,Terra,43,307.1,7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6275,130.6375,329.9,1,1,2/08/2019,141,Terra,80,307.1,18.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6365,130.6361,341.4,1,1,2/08/2019,141,Terra,90,306.6,35.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6378,130.6454,337,1,1,2/08/2019,141,Terra,87,307,29.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6469,130.644,331.2,1,1,2/08/2019,141,Terra,82,304,20.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6518,130.6149,322,1,1,2/08/2019,141,Terra,70,306.1,8.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6572,130.6519,321,1,1,2/08/2019,141,Terra,68,303.2,10.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6586,130.6612,316.5,1,1,2/08/2019,141,Terra,31,303,6.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6676,130.6598,338.1,1,1,2/08/2019,141,Terra,87,304.3,31.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6689,130.6691,326.6,1,1,2/08/2019,141,Terra,53,303.3,14.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6779,130.6678,326.5,1,1,2/08/2019,141,Terra,52,304.2,14.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6793,130.677,338.3,1,1,2/08/2019,141,Terra,88,304.9,31.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6896,130.685,323.6,1,1,2/08/2019,141,Terra,72,304.2,12.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6987,130.6836,327.1,1,1,2/08/2019,141,Terra,42,305.8,14.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.708,130.6853,340.1,1,1,2/08/2019,141,Terra,89,307.1,34.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7093,130.6946,326.2,1,1,2/08/2019,141,Terra,63,306,15.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7183,130.6932,325.1,1,1,2/08/2019,141,Terra,74,305.4,14.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7454,130.6892,321.7,1,1,2/08/2019,141,Terra,36,307.2,9.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7467,130.6985,334.4,1,1,2/08/2019,141,Terra,85,305.1,25.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7557,130.6971,324.9,1,1,2/08/2019,141,Terra,65,305,13.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.0126,131.7864,323.5,1.1,1,2/08/2019,141,Terra,69,306.3,12.2,D,Northern Territory,1.1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.0219,131.785,326.6,1.1,1,2/08/2019,141,Terra,74,306,16.3,D,Northern Territory,1.1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.0765,131.0718,316.9,1,1,2/08/2019,141,Terra,49,303.9,6.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.0778,131.0813,315.2,1,1,2/08/2019,141,Terra,38,302.7,5.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1133,131.1344,332,1,1,2/08/2019,141,Terra,83,305.6,23.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1147,131.1439,338.4,1,1,2/08/2019,141,Terra,88,305.2,33.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1535,131.2848,333.8,1,1,2/08/2019,141,Terra,84,305.8,26.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1481,131.1911,333.8,1,1,2/08/2019,141,Terra,84,304.9,25.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1518,131.1514,321.5,1,1,2/08/2019,141,Terra,55,305.6,9.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1585,131.1992,330.6,1,1,2/08/2019,141,Terra,81,306.2,21.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1694,131.276,320.4,1,1,2/08/2019,141,Terra,68,304.4,9.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.0813,130.595,324.4,1,1,2/08/2019,141,Terra,74,305.9,12.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.169,131.2075,326.6,1,1,2/08/2019,141,Terra,77,305.3,15.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1853,131.3229,335.7,1,1,2/08/2019,141,Terra,86,306.4,29.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1867,131.3325,334.8,1,1,2/08/2019,141,Terra,85,305.7,27.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1782,131.2062,328.4,1,1,2/08/2019,141,Terra,79,305.6,17.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1959,131.3312,328.6,1,1,2/08/2019,141,Terra,79,306.8,18.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.205,131.3298,318.5,1,1,2/08/2019,141,Terra,21,305.6,6.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1056,130.5721,323.2,1,1,2/08/2019,141,Terra,61,305.9,11.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2033,131.2514,315.1,1,1,2/08/2019,141,Terra,42,303.9,5.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1155,130.5136,324.1,1,1,2/08/2019,141,Terra,72,304.8,12.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1617,130.0118,321.1,1,1,2/08/2019,141,Terra,29,306.3,8.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6571,126.7274,323.8,1.3,1.1,2/08/2019,141,Terra,57,306,16.1,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1652,129.9735,320.8,1,1,2/08/2019,141,Terra,42,303.5,9.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1666,129.9827,341,1,1,2/08/2019,141,Terra,90,306.5,36.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1693,130.0012,320.4,1,1,2/08/2019,141,Terra,37,305.5,8.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2177,130.2679,322,1,1,2/08/2019,141,Terra,56,304.5,11.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1804,129.9522,334.4,1,1,2/08/2019,141,Terra,74,307.2,24.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2254,130.2573,327.3,1,1,2/08/2019,141,Terra,69,305.6,16.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1826,129.9046,316.6,1,1,2/08/2019,141,Terra,46,302.1,6.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.188,129.9416,324.9,1,1,2/08/2019,141,Terra,58,306.5,13.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1916,129.9033,328.9,1,1,2/08/2019,141,Terra,80,302.4,19.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1929,129.9125,393.9,1,1,2/08/2019,141,Terra,100,309.5,209.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1943,129.9217,352.9,1,1,2/08/2019,141,Terra,96,307.9,58.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1957,129.931,329.8,1,1,2/08/2019,141,Terra,54,305.6,18.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2379,130.2176,321.8,1,1,2/08/2019,141,Terra,58,303.8,10.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7277,126.7771,321.2,1.3,1.1,2/08/2019,141,Terra,64,306.7,13,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.3345,130.7547,323.3,1,1,2/08/2019,141,Terra,39,307.2,10.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.3359,130.7641,321.9,1,1,2/08/2019,141,Terra,24,305.3,9.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7359,126.7634,317.5,1.3,1.1,2/08/2019,141,Terra,33,305.3,8,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.7378,126.7753,317.9,1.3,1.1,2/08/2019,141,Terra,40,305,8.7,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.3632,130.7636,320.9,1,1,2/08/2019,141,Terra,57,306.4,8.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.3813,130.7608,334.9,1,1,2/08/2019,141,Terra,85,307.2,24.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.3826,130.7702,333.1,1,1,2/08/2019,141,Terra,79,304.8,22.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.3917,130.7689,328,1,1,2/08/2019,141,Terra,72,304.2,16.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4003,130.5096,356.8,1,1,2/08/2019,141,Terra,98,309.8,66.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4016,130.5189,321.6,1,1,2/08/2019,141,Terra,45,308,7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4342,130.7433,322.7,1,1,2/08/2019,141,Terra,32,305.6,10,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4093,130.5082,323,1,1,2/08/2019,141,Terra,73,306.4,8.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4106,130.5175,334.7,1,1,2/08/2019,141,Terra,85,306.8,22.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4199,130.5192,328.4,1,1,2/08/2019,141,Terra,80,307.8,14.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4212,130.5285,327.2,1,1,2/08/2019,141,Terra,75,306.8,13,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4303,130.5271,327.5,1,1,2/08/2019,141,Terra,79,309,14.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4316,130.5365,327.6,1,1,2/08/2019,141,Terra,79,306.3,14.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4676,130.7223,317.6,1,1,2/08/2019,141,Terra,25,305.5,6.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4871,130.5376,317.5,1,1,2/08/2019,141,Terra,51,306.5,4.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5033,130.6497,328.2,1,1,2/08/2019,141,Terra,53,308.2,15.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5047,130.6591,338,1,1,2/08/2019,141,Terra,88,307.5,29.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.488,130.4803,321.8,1,1,2/08/2019,141,Terra,49,307.4,8.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4907,130.4989,320.2,1,1,2/08/2019,141,Terra,45,307.2,7.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5083,130.6203,328.6,1,1,2/08/2019,141,Terra,79,306.6,16.7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.511,130.639,319.9,1,1,2/08/2019,141,Terra,54,304.6,8.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4847,130.3952,331.1,1,1,2/08/2019,141,Terra,82,305.2,20,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5119,130.5816,328.6,1,1,2/08/2019,141,Terra,75,306.2,16.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5133,130.5909,324.3,1,1,2/08/2019,141,Terra,36,304.7,11.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4943,130.3972,319.6,1,1,2/08/2019,141,Terra,59,304.2,8.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4983,130.4252,316.6,1,1,2/08/2019,141,Terra,45,305.4,5.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.4997,130.4345,321.6,1,1,2/08/2019,141,Terra,67,305.3,9.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5145,130.537,321.6,1,1,2/08/2019,141,Terra,71,306.3,10.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5159,130.5464,323.5,1,1,2/08/2019,141,Terra,74,306.4,12.5,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5172,130.5557,325.5,1,1,2/08/2019,141,Terra,71,305.2,14,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.5186,130.565,328.3,1,1,2/08/2019,141,Terra,75,304.6,17.4,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0477,125.8876,319.2,1.4,1.2,2/08/2019,141,Terra,44,300,14.5,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.073,125.9762,322.4,1.4,1.2,2/08/2019,141,Terra,73,301.8,19.6,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0751,125.9889,316.2,1.4,1.2,2/08/2019,141,Terra,55,302.6,10.3,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0793,126.0142,313.7,1.4,1.2,2/08/2019,141,Terra,28,300.1,7.7,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0666,125.8708,332.3,1.4,1.2,2/08/2019,141,Terra,52,302.2,33.1,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0772,125.9357,322.1,1.4,1.2,2/08/2019,141,Terra,73,301.2,17.9,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0712,125.864,335.8,1.4,1.2,2/08/2019,141,Terra,86,301.8,45.9,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-16.0734,125.877,324.5,1.4,1.2,2/08/2019,141,Terra,57,300.5,21.7,D,Western Australia,1.68,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6068,130.6216,327.7,1,1,2/08/2019,141,Terra,78,306.8,15.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.259,131.3257,314.5,1,1,2/08/2019,141,Terra,44,304.4,5.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1372,130.4096,317.8,1,1,2/08/2019,141,Terra,24,304.6,6.6,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1399,130.4281,315.8,1,1,2/08/2019,141,Terra,22,304.4,5.2,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1413,130.4374,322.1,1,1,2/08/2019,141,Terra,68,304.4,11,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1435,130.3897,318.6,1,1,2/08/2019,141,Terra,32,305.4,7,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6178,126.9236,321.1,1.3,1.1,2/08/2019,141,Terra,58,305.8,13.1,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2539,131.0914,327.9,1,1,2/08/2019,141,Terra,76,305.9,18.3,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2647,131.1678,318.6,1,1,2/08/2019,141,Terra,48,305.1,8.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2661,131.1774,328.6,1,1,2/08/2019,141,Terra,79,304.5,19.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1322,129.9377,317.4,1,1,2/08/2019,141,Terra,54,303.3,7.8,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6498,126.7351,335.4,1.3,1.1,2/08/2019,141,Terra,86,306.8,39,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.1997,130.3338,317.3,1,1,2/08/2019,141,Terra,57,304.5,7.1,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-15.2011,130.3431,323.1,1,1,2/08/2019,141,Terra,72,304,12.9,D,Northern Territory,1,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6469,126.729,323.7,1.3,1.1,2/08/2019,141,Terra,36,305.7,16.5,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-14.6489,126.7412,325.3,1.3,1.1,2/08/2019,141,Terra,53,305.1,19,D,Western Australia,1.43,2/08/2019 01:41:00,01:00,2019/8/2 1:41
-21.785,119.1728,311.5,3.3,1.7,2/08/2019,143,Terra,61,296,36.4,D,Western Australia,5.61,2/08/2019 01:43:00,01:00,2019/8/2 1:43
-21.7899,119.1791,311.4,3.3,1.7,2/08/2019,143,Terra,30,295.9,31.4,D,Western Australia,5.61,2/08/2019 01:43:00,01:00,2019/8/2 1:43
-20.8069,119.4366,313.6,3.3,1.7,2/08/2019,143,Terra,63,297.6,36.3,D,Western Australia,5.61,2/08/2019 01:43:00,01:00,2019/8/2 1:43
-21.7916,119.2042,309.9,3.3,1.7,2/08/2019,143,Terra,56,296.5,29.2,D,Western Australia,5.61,2/08/2019 01:43:00,01:00,2019/8/2 1:43
-20.7916,119.44,312.6,3.3,1.7,2/08/2019,143,Terra,60,298.7,32.3,D,Western Australia,5.61,2/08/2019 01:43:00,01:00,2019/8/2 1:43
-20.7961,119.4448,321.6,3.3,1.7,2/08/2019,143,Terra,76,298.5,79.5,D,Western Australia,5.61,2/08/2019 01:43:00,01:00,2019/8/2 1:43
-33.6456,122.8547,327.6,1.1,1.1,2/08/2019,146,Terra,84,286.3,30.3,D,Western Australia,1.21,2/08/2019 01:46:00,01:00,2019/8/2 1:46
-33.6381,122.8691,311.9,1.1,1.1,2/08/2019,146,Terra,48,286.1,12.7,D,Western Australia,1.21,2/08/2019 01:46:00,01:00,2019/8/2 1:46
-33.6361,122.857,375.5,1.1,1.1,2/08/2019,146,Terra,100,292.5,163.7,D,Western Australia,1.21,2/08/2019 01:46:00,01:00,2019/8/2 1:46
-36.3867,149.4772,306.4,1.5,1.2,2/08/2019,422,Aqua,63,284.8,15.5,D,New South Wales,1.8,2/08/2019 04:22:00,04:00,2019/8/2 4:22
-36.3898,149.4608,300.7,1.5,1.2,2/08/2019,422,Aqua,41,285.9,9.2,D,New South Wales,1.8,2/08/2019 04:22:00,04:00,2019/8/2 4:22
-34.0216,149.7264,338.5,1.8,1.3,2/08/2019,423,Aqua,91,288.7,96,D,New South Wales,2.34,2/08/2019 04:23:00,04:00,2019/8/2 4:23
-33.2264,147.1427,307.6,1.3,1.1,2/08/2019,423,Aqua,62,293.7,7.4,D,New South Wales,1.43,2/08/2019 04:23:00,04:00,2019/8/2 4:23
-34.1952,142.2431,344,1,1,2/08/2019,423,Aqua,93,294.3,50.7,D,New South Wales,1,2/08/2019 04:23:00,04:00,2019/8/2 4:23
-34.1937,142.2542,328.4,1,1,2/08/2019,423,Aqua,85,294.8,25.6,D,New South Wales,1,2/08/2019 04:23:00,04:00,2019/8/2 4:23
-34.1922,142.2654,325.5,1,1,2/08/2019,423,Aqua,83,294.6,22,D,New South Wales,1,2/08/2019 04:23:00,04:00,2019/8/2 4:23
-34.0099,149.7236,305.7,1.8,1.3,2/08/2019,423,Aqua,62,286.8,18,D,New South Wales,2.34,2/08/2019 04:23:00,04:00,2019/8/2 4:23
-33.6618,142.65,306.5,1,1,2/08/2019,424,Aqua,57,295.6,4.2,D,New South Wales,1,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-33.7407,141.9979,312.7,1,1,2/08/2019,424,Aqua,70,295.8,8.8,D,New South Wales,1,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-32.9959,146.4518,306.5,1.2,1.1,2/08/2019,424,Aqua,40,295.4,6.1,D,New South Wales,1.32,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-32.9861,146.4494,308.1,1.2,1.1,2/08/2019,424,Aqua,59,295.9,8.1,D,New South Wales,1.32,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-32.2499,146.716,306.5,1.3,1.1,2/08/2019,424,Aqua,45,295.8,5.3,D,New South Wales,1.43,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-32.2159,146.7446,308.2,1.3,1.1,2/08/2019,424,Aqua,57,296.3,5.9,D,New South Wales,1.43,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-32.2182,146.731,317.1,1.3,1.1,2/08/2019,424,Aqua,74,298.7,15.4,D,New South Wales,1.43,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-31.943,147.2475,323.7,1.4,1.2,2/08/2019,424,Aqua,80,297.6,27.3,D,New South Wales,1.68,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-32.0094,146.264,306.5,1.2,1.1,2/08/2019,424,Aqua,50,295.1,6.8,D,New South Wales,1.32,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-31.4337,149.1622,311.9,1.8,1.3,2/08/2019,424,Aqua,25,296.7,19.2,D,New South Wales,2.34,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-31.7263,147.1809,308.4,1.4,1.2,2/08/2019,424,Aqua,56,298.2,6.2,D,New South Wales,1.68,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-31.3045,146.2422,307.1,1.2,1.1,2/08/2019,424,Aqua,51,296.9,6.7,D,New South Wales,1.32,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-30.4173,148.5617,312.4,1.8,1.3,2/08/2019,424,Aqua,64,299.9,11.9,D,New South Wales,2.34,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-29.4616,148.3872,310.9,1.8,1.3,2/08/2019,424,Aqua,54,299.2,9.7,D,New South Wales,2.34,2/08/2019 04:24:00,04:00,2019/8/2 4:24
-28.0332,148.162,321.7,1.9,1.3,2/08/2019,425,Aqua,77,300.9,32.8,D,Queensland,2.47,2/08/2019 04:25:00,04:00,2019/8/2 4:25
-26.2403,149.125,304.3,2.4,1.5,2/08/2019,425,Aqua,29,286.8,14,D,Queensland,3.6,2/08/2019 04:25:00,04:00,2019/8/2 4:25
-27.7885,148.5373,313.4,2,1.4,2/08/2019,425,Aqua,64,293.4,25.4,D,Queensland,2.8,2/08/2019 04:25:00,04:00,2019/8/2 4:25
-27.7846,148.5574,309.5,2,1.4,2/08/2019,425,Aqua,46,292.7,17.4,D,Queensland,2.8,2/08/2019 04:25:00,04:00,2019/8/2 4:25
-28.0368,148.1432,317.1,1.9,1.3,2/08/2019,425,Aqua,65,297.1,20.9,D,Queensland,2.47,2/08/2019 04:25:00,04:00,2019/8/2 4:25
-27.8608,149.1714,309.4,2.2,1.4,2/08/2019,425,Aqua,40,297.6,19.8,D,Queensland,3.08,2/08/2019 04:25:00,04:00,2019/8/2 4:25
